week,slot_number,brand,recipe_title,person_size,calories,grams
2026-W22,66,HelloFresh,Herby Creamy Tomato Chicken Penne,2,2920,495.4
2026-W22,67,HelloFresh,Sticky Honey Indonesian Style Beef Rice Bowl,2,2555,409.3
2026-W22,68,HelloFresh,Tex-Mex Style Pork Mince Tacos,2,3944,542.8
2026-W22,69,HelloFresh,Chermoula Lamb Koftas and Balsamic Fig Sauce,2,2356,526.3
2026-W22,70,HelloFresh,Speedy Chipotle Bean Chilli,2,3149,667.5
2026-W22,71,HelloFresh,Presto Pesto Pea Rigatoni,2,3218,418.5
2026-W22,72,HelloFresh,Pan-Seared Lamb Steak and Homemade Salsa Verde,2,2559,778.4
2026-W22,73,HelloFresh,"Creamy Orkney Crab, Samphire and King Prawn Linguine",2,3132,489.5
2026-W22,74,HelloFresh,21 Day Aged Sirloin and Cheesy Bacon Hasselbacks,2,3570,561
2026-W22,75,HelloFresh,Chipotle Pulled Chicken and Chorizo Quesadillas,2,6398,815.4
2026-W22,76,HelloFresh,Indonesian Style Chicken and King Prawn Fried Rice,2,2371,691.8
2026-W22,77,HelloFresh,Ultimate Smoky Pulled Pork Mac & Cheese,2,6945,775
2026-W22,78,HelloFresh,Ultimate Fish and Chips,2,2979,573.5
2026-W22,79,HelloFresh,Crispy Chicken Burger and Chorizo Jam,2,7168,714.3
2026-W22,80,HelloFresh,Honey Halloumi Tacos and Sweet Potato Wedges,2,5085,756.8
2026-W23,1,HelloFresh,Oven-Baked Glazed Paprika Chicken,2,2771,695.4
2026-W23,2,HelloFresh,"Hoisin Beef, Pork and Mixed Veg Stir-Fry",2,2873,391
2026-W23,3,HelloFresh,"Bangers, Mash and Leek & Chive Sauce",2,2585,579.5
2026-W23,4,HelloFresh,Sweet and Sticky Chicken on Rice,2,3396,702.5
2026-W23,5,HelloFresh,Italian Inspired Sausage Naanizza,2,3723,406.5
2026-W23,6,HelloFresh,Peri Peri Sweet Potato and Black Bean Enchiladas,2,3603,652.3
2026-W23,7,HelloFresh,Sweet Chilli Fried Chicken Tortillas,2,4459,722.3
2026-W23,8,HelloFresh,Family Favourite Beef Bolognese Risotto,2,3395,767.5
2026-W23,9,HelloFresh,Portuguese Bifana Inspired Pork Sando,2,3376,716.7
2026-W23,10,HelloFresh,Chicken alla Cacciatora and Roast Potatoes,2,2009,726.9
2026-W23,11,HelloFresh,Summery Crispy Serrano Ham and Lemon Risotto,2,2195,738.5
2026-W23,12,HelloFresh,Beef Albóndigas and Butter Bean Stew,2,2768,673.7
2026-W23,13,HelloFresh,Spanakopita Inspired Sigara Böreği,2,4356,573.3
2026-W23,14,HelloFresh,Tuscan Ribollita Inspired Soup,2,2796,622
2026-W23,15,HelloFresh,Butterflied Chicken and Kumato Tomato Salad,2,2588,581
2026-W23,16,HelloFresh,Roasted Chicken in Red Wine Mushroom Sauce,2,2329,826.4
2026-W23,17,HelloFresh,Burrito Inspired Cheeseburger,2,3949,604
2026-W23,18,HelloFresh,Chorizo and Charred Pepper Thin-Crust Pizza,2,3394,465.5
2026-W23,19,HelloFresh,"Black Garlic, Crispy Kale and Jersey Royal Traybake",2,2435,514.5
2026-W23,20,HelloFresh,Kumato Tomato and Goat's Cheese Tart,2,4849,472.5
2026-W23,21,HelloFresh,Salmon and Creamy Mustard-Chive Sauce,2,2536,582
2026-W23,22,HelloFresh,Salmon in Creamy Cajun Sauce,2,2660,528.8
2026-W23,23,HelloFresh,Gambas Pil Pil Inspired Prawns,2,1992,587.2
2026-W23,24,HelloFresh,Quick Creamy Prawn and Pea Rigatoni,2,2834,474.5
2026-W23,25,HelloFresh,Spaghetti alle Cozze: White Wine Mussel Spaghetti,2,3219,548.8
2026-W23,26,HelloFresh,Creamy Chicken Curry and Rice,2,3441,695
2026-W23,27,HelloFresh,Presto Pesto Chicken and Pea Spaghetti,2,3764,415.4
2026-W23,28,HelloFresh,15 Minute Butter Chicken Masala,2,2921,397.3
2026-W23,29,HelloFresh,Quick Pork and Peanut West African Style Stew,2,3444,487
2026-W23,30,HelloFresh,'Nduja Red Pepper Ravioli in Creamy Mushroom Sauce,2,2681,336
2026-W23,31,HelloFresh,Easy Honey Mustard Sausage & Pear Traybake,2,3031,637.4
2026-W23,32,HelloFresh,Peri Peri Chicken Fillet Traybake,2,2725,522.3
2026-W23,33,HelloFresh,Tex-Mex Style Pork and Bean Chilli,2,3706,648.5
2026-W23,34,HelloFresh,Glazed Rump Steak and Soy Butter Potatoes,2,2438,473.2
2026-W23,35,HelloFresh,"Bell Pepper, Mushroom and Chorizo Linguine",2,2977,451
2026-W23,36,HelloFresh,Moroccan Style Chicken and Roast Sweet Potato Stew,2,4183,731.4
2026-W23,37,HelloFresh,Mediterranean Inspired Chicken and Jewelled Rice,2,3856,618.7
2026-W23,38,HelloFresh,Sticky Spiced Butterflied Chicken,2,2216,449.8
2026-W23,39,HelloFresh,Speedy Sausage Rigatoni,2,3233,538
2026-W23,40,HelloFresh,Beef and Guinness® Chilli Loaded Nachos,2,4427,643.5
2026-W23,41,HelloFresh,One Pot Hoisin Chicken and Mushroom Udon Broth,2,2721,659.3
2026-W23,42,HelloFresh,Classic Meat-Free Mince Spag Bol,2,2878,503.9
2026-W23,43,HelloFresh,Super Quick Coconut Tikka Dal,2,3269,430
2026-W23,44,HelloFresh,Quick Cheesy Harissa Chickpea Taquitos,2,5029,700.5
2026-W23,45,HelloFresh,Easy Peasy Pumpkin and Sage Girasoli,2,3194,390
2026-W23,46,HelloFresh,Creamy Korma Lentils and Sweet Potato,2,3560,652.5
2026-W23,47,HelloFresh,Cheesy Caramelised Onion and Mushroom Gratin,2,3229,684.5
2026-W23,48,HelloFresh,Halloumi and Refried Bean Tacos,2,3909,607
2026-W23,49,HelloFresh,"Butternut, Sage and Blue Cheese Stovetop Risotto",2,3068,968.5
2026-W23,50,HelloFresh,Anhui Bang Tofu and Cabbage Stir-Fry,2,3488,646.3
2026-W23,51,HelloFresh,Creamy Double Mushroom Penne,2,2850,439.5
2026-W23,52,HelloFresh,Quick Sticky Tandoori Spiced Cauliflower Salad,2,2111,585.8
2026-W23,53,HelloFresh,Sri Lankan Style Cauliflower and Coconut Curry,2,2359,670
2026-W23,54,HelloFresh,Fragrant Lemongrass Pork and Pepper Stir-Fry,2,2547,554
2026-W23,55,HelloFresh,Italian Style Pork and Oregano Sausage Meatballs,2,2706,626.4
2026-W23,56,HelloFresh,Speedy  Gochujang Chicken Noodles,2,2140,367.5
2026-W23,57,HelloFresh,Quick Greek Style Oregano Chicken Pasta Salad,2,2303,433.5
2026-W23,58,HelloFresh,Thai Style Chicken Noodles,2,2170,434.5
2026-W23,59,HelloFresh,Crispy Serrano Ham and Charred Courgette Salad,2,2332,481.4
2026-W23,60,HelloFresh,Cajun Pork and Veg on Herby Bulgur,2,2676,494.8
2026-W23,61,HelloFresh,Mexican Style Chicken and Charred Veg Salad,2,2858,499.8
2026-W23,62,HelloFresh,Baked Basa and Homemade Hot Honey Chilli Oil,2,2351,525
2026-W23,63,HelloFresh,Thai Style Pork Belly Noodles,2,2432,451.3
2026-W23,64,HelloFresh,Loaded Chipotle Pulled Chicken Rice Bowl,2,3610,404.8
2026-W23,65,HelloFresh,Peri Peri Chicken Burger and Wedges,2,4378,656.3
2026-W23,66,HelloFresh,Herby Creamy Tomato Chicken Penne,2,2920,495.4
2026-W23,67,HelloFresh,Sticky Honey Indonesian Style Beef Rice Bowl,2,2555,409.3
2026-W23,68,HelloFresh,Tex-Mex Style Pork Mince Tacos,2,3944,542.8
2026-W23,69,HelloFresh,Chermoula Lamb Koftas and Balsamic Fig Sauce,2,2356,526.3
2026-W23,70,HelloFresh,Speedy Chipotle Bean Chilli,2,3138,667.5
2026-W23,71,HelloFresh,Presto Pesto Pea Rigatoni,2,3207,418.5
2026-W23,72,HelloFresh,21 Day Aged Sirloin Steak in Garlic & Chive Butter,2,3544,548.5
2026-W23,73,HelloFresh,Herby Crumbed Haddock and Salt & Vinegar Chips,2,2458,573
2026-W23,74,HelloFresh,Monkfish and Prawns in Cheesy Mornay Style Sauce,2,3959,804.5
2026-W23,75,HelloFresh,Pulled Beef Ragu Lasagne,2,5904,818.5
2026-W23,76,HelloFresh,Greek Inspired 21 Day Aged Rump Steak Salad,2,3239,811.3
2026-W23,77,HelloFresh,Smoky BBQ Pulled Pork Bao,2,5239,725.3
2026-W23,78,HelloFresh,Ultimate Triple Cheese Chorizo Mac and Cheese,2,6221,536.8
2026-W23,79,HelloFresh,Sun-Dried Tomato Salmon,2,3726,592.5
2026-W23,80,HelloFresh,Quick Tandoori Spiced Paneer Rice Bowl,2,4027,585.3
2026-W24,1,HelloFresh,Chinese Style Chicken and Veg Noodle Stir-Fry,2,2137,372.5
2026-W24,2,HelloFresh,Beef and Pork Rogan Josh Style Curry,2,3113,659.8
2026-W24,3,HelloFresh,Spiced BBQ Pork Quesadillas Rapidas,2,3953,448.8
2026-W24,4,HelloFresh,Italian Inspired Chicken Milanese,2,4585,652.5
2026-W24,5,HelloFresh,Classic Sausage Burger,2,3743,531.5
2026-W24,6,HelloFresh,Homemade Cheesy Bean Jacket Potato,2,3360,815.3
2026-W24,7,HelloFresh,Build Your Own: Sticky Chicken Fajitas and Wedges,2,3416,654.7
2026-W24,8,HelloFresh,Garlic and Ginger Pork Meatballs,2,3145,418.3
2026-W24,9,HelloFresh,Sicilian Style Bacon and Pistachio Pasta alla Brontese,2,3205,391
2026-W24,10,HelloFresh,Butterflied Chicken and Romesco Yoghurt Sauce,2,2300,578.4
2026-W24,11,HelloFresh,Baked Sausage Gigantes Plaki,2,2837,654
2026-W24,12,HelloFresh,Sun-Dried Tomato Spiced Beef Koftas,2,2633,514.9
2026-W24,13,HelloFresh,Santorini Style Tomatokeftedes,2,2240,736.5
2026-W24,14,HelloFresh,Erbazzone Reggiano Inspired Spinach Cheese Pies,2,4690,780.2
2026-W24,15,HelloFresh,"Chorizo, Goat's Cheese and Kumato Tomato Tartines",2,3472,542.3
2026-W24,16,HelloFresh,"Sausage, Caramelised Fennel and Pecorino Pasta",2,4036,487.7
2026-W24,17,HelloFresh,Pork Keftedes Inspired Loaded Flatbread,2,3460,478.5
2026-W24,18,HelloFresh,Quick Peri Peri Chorizo and Corn Tacos,2,3986,628.8
2026-W24,19,HelloFresh,Slow Roasted Kumato Tomato Herby Rice Bowl,2,3374,581
2026-W24,20,HelloFresh,Mediterranean Style Roasted Fennel & Chilli Yoghurt,2,2592,790
2026-W24,21,HelloFresh,Warming Spiced Salmon Harvest Bowl,2,3153,612.5
2026-W24,22,HelloFresh,Oven-Baked Haddock and Herby Relish,2,2519,606.4
2026-W24,23,HelloFresh,Chettinad Style King Prawn and Sweet Potato Curry,2,2648,674.5
2026-W24,24,HelloFresh,Cajun Style Prawn and Corn Chowder,2,1822,635.8
2026-W24,25,HelloFresh,"Tuna, Avocado and Edamame Bento Style Bowl",2,3085,394.8
2026-W24,26,HelloFresh,Mexican Style Cheesy Pork Empanadas,2,5725,760.3
2026-W24,27,HelloFresh,Super Quick Smoky Chicken and Rice,2,2824,441.8
2026-W24,28,HelloFresh,Super Quick Honey-Miso Chicken,2,2277,440
2026-W24,29,HelloFresh,Easy Peasy Thai Inspired Pork Noodle Stir-Fry,2,2939,366.7
2026-W24,30,HelloFresh,Easy Peasy Chorizo Linguine,2,3309,335.8
2026-W24,31,HelloFresh,Herby Sausage Spaghetti Bolognese,2,3807,573.5
2026-W24,32,HelloFresh,Fuss-Free Hoisin Chicken Thigh Traybake,2,3268,571
2026-W24,33,HelloFresh,Indonesian Style Chicken Satay Traybake,2,2540,562.5
2026-W24,34,HelloFresh,Chilli-Garlic Butter Rump Steak and Chips,2,2521,580.3
2026-W24,35,HelloFresh,Brilliant Bacon Linguine Alfredo,2,3435,353.9
2026-W24,36,HelloFresh,Spiced Chicken and Smoky Bravas Bean Bowl,2,3803,666.7
2026-W24,37,HelloFresh,Quick BBQ Chicken Thighs and Aioli Potato Salad,2,3429,565
2026-W24,38,HelloFresh,Weeknight Chicken Fried Rice,2,2467,400.3
2026-W24,39,HelloFresh,Super Quick Beef Cheeseburger Inspired Rice Bowl,2,3195,400.8
2026-W24,40,HelloFresh,Pork Steaks and Caramelised Onion Guinness® Gravy,2,1838,621.9
2026-W24,41,HelloFresh,Speedy Bloody Mary Inspired Chicken Rigatoni,2,3096,507.9
2026-W24,42,HelloFresh,Super Cheesy Oven-Baked Tomato Risotto,2,2703,622.9
2026-W24,43,HelloFresh,Malaysian Style Veggie Laksa,2,3020,583.2
2026-W24,44,HelloFresh,Chipotle Corn and Black Bean Soup,2,3837,774.4
2026-W24,45,HelloFresh,Creamy Chickpea and Pepper Rice Bowl,2,3461,561.4
2026-W24,46,HelloFresh,Simple Stovetop Veggie 'Nduja Mac & Cheese,2,3727,360.9
2026-W24,47,HelloFresh,"Warming Ginger, Peanut and Coconut Curry",2,3764,792.5
2026-W24,48,HelloFresh,Golden Halloumi and Pitta Chips Salad,2,3041,405.8
2026-W24,49,HelloFresh,Cheesy Sweet Chilli Veggie Burger,2,3718,532.5
2026-W24,50,HelloFresh,Malaysian Style Coconut Tofu Curry,2,3483,650.5
2026-W24,51,HelloFresh,North Indian Style Saag Paneer,2,3340,588.8
2026-W24,52,HelloFresh,Mozzarella and Roasted Butternut Squash Salad,2,2601,529.9
2026-W24,53,HelloFresh,Cheesy Veggie Lentil Ragu Stuffed Pepper,2,2392,680.3
2026-W24,54,HelloFresh,Spicy Pasanda Chicken Curry,2,2609,442
2026-W24,55,HelloFresh,Easy Peasy Bulgogi Chicken Noodles,2,2389,423
2026-W24,56,HelloFresh,Sour Cherry Chicken on Jewelled Pearl Couscous,2,2669,590.2
2026-W24,57,HelloFresh,Rosemary Chicken Breast and Cacio e Pepe Chickpeas,2,3035,692.9
2026-W24,58,HelloFresh,Korma Spiced Chicken and Pepper Skewers,2,2585,551.5
2026-W24,59,HelloFresh,Cured Ham Tortelloni in Veggie 'Nduja Sauce,2,2227,427
2026-W24,60,HelloFresh,Speedy Brazilian Style Beef and Black Bean Soup,2,2549,612.8
2026-W24,61,HelloFresh,Teriyaki Chicken Udon Traybake,2,1861,505.7
2026-W24,62,HelloFresh,Malaysian Style Gulai Tumis Fish Curry,2,2524,682.8
2026-W24,63,HelloFresh,Harissa Lamb Steaks and Pearl Couscous Salad,2,3404,502.5
2026-W24,64,HelloFresh,Smoky Maple Ribs & Cheesy Corn Sweet Potato Wedges,2,4375,685.8
2026-W24,65,HelloFresh,Peri Peri Chicken Burger and Wedges,2,4420,656.3
2026-W24,66,HelloFresh,Herby Creamy Tomato Chicken Penne,2,2920,495.4
2026-W24,67,HelloFresh,Sticky Honey Indonesian Style Beef Rice Bowl,2,2555,409.3
2026-W24,68,HelloFresh,Tex-Mex Style Pork Mince Tacos,2,3944,542.8
2026-W24,69,HelloFresh,Chermoula Lamb Koftas and Balsamic Fig Sauce,2,2362,526.5
2026-W24,70,HelloFresh,Speedy Chipotle Bean Chilli,2,3138,667.5
2026-W24,71,HelloFresh,Presto Pesto Pea Rigatoni,2,3207,418.5
2026-W24,72,HelloFresh,21 Day Aged Sirloin Steak and Peppercorn Sauce,2,3864,699.8
2026-W24,73,HelloFresh,Lemon & Herb Salmon and Garlic Butter King Prawns,2,3264,631.3
2026-W24,74,HelloFresh,Monkfish and Kumato Tomato & Black Garlic Sauce,2,3034,765.5
2026-W24,75,HelloFresh,21 Day Aged Fillet Steak and Tarragon Salsa Verde,2,3488,547
2026-W24,76,HelloFresh,Honey and Soy Glazed Duck Breast,2,2562,584.5
2026-W24,77,HelloFresh,Ultimate Mediterranean Style Prawn & Chorizo Gnocchi,2,3846,859.5
2026-W24,78,HelloFresh,Ultimate Cumberland Sausage Toad in the Hole,2,4238,865.8
2026-W24,79,HelloFresh,"Brunch Inspired Fried Chicken, Bacon and Waffles",2,3365,495.8
2026-W24,80,HelloFresh,Shawarma Style Harissa Fable Mushroom Flatbreads,2,5834,766.8
2026-W25,1,HelloFresh,Crispy Chicken Schnitzel and Wedges,2,2384,538.7
2026-W25,2,HelloFresh,BBQ Beef and Pork Quesadillas Rapidas,2,3239,464.8
2026-W25,3,HelloFresh,Quick Fragrant Pork and Mushroom Stir-Fry,2,2786,356
2026-W25,4,HelloFresh,Teriyaki Chicken Tacos and Chips,2,3195,615.9
2026-W25,5,HelloFresh,Bacon and Butternut Squash Stovetop Risotto,2,2781,572.3
2026-W25,6,HelloFresh,Red Thai Style Sweet Potato Curry and Zesty Rice,2,3226,772
2026-W25,7,HelloFresh,Build Your Own: Spiced Pork and Corn Tacos,2,3491,557.3
2026-W25,8,HelloFresh,Family Favourite Cheesy Beef Chilli Loaded Jacky-P,2,3209,740
2026-W25,9,HelloFresh,Cheesy Piggy Pie and Peas,2,3456,833.5
2026-W25,10,HelloFresh,Portuguese Bifana Inspired Pork Sando,2,3376,716.7
2026-W25,11,HelloFresh,Chicken alla Cacciatora and Roast Potatoes,2,2009,726.9
2026-W25,12,HelloFresh,Summery Crispy Serrano Ham and Lemon Risotto,2,2195,738.5
2026-W25,13,HelloFresh,Beef Albóndigas and Butter Bean Stew,2,2786,678.7
2026-W25,14,HelloFresh,Spanakopita Inspired Sigara Böreği,2,4356,573.3
2026-W25,15,HelloFresh,Tuscan Ribollita Inspired Soup,2,3341,692
2026-W25,16,HelloFresh,Butterflied Chicken and Kumato Tomato Salad,2,2588,581
2026-W25,17,HelloFresh,Sticky Pork & Apple Burgers and Fennel Slaw,2,4101,661.4
2026-W25,18,HelloFresh,Crispy Chicken and Hot Sauce Burger,2,4102,704
2026-W25,19,HelloFresh,Cumberland Sausage and Pesto Roasted Veg Traybake,2,3207,674.5
2026-W25,20,HelloFresh,Kumato Tomato and Goat's Cheese Tart,2,4849,472.5
2026-W25,21,HelloFresh,"Fennel, Harissa and Chickpea Tagine",2,2941,886
2026-W25,22,HelloFresh,21 Day Aged Rump Steak and Lime Chive Butter,2,2538,498
2026-W25,23,HelloFresh,Teriyaki Duck Rice Bowl,2,3459,673
2026-W25,24,HelloFresh,Bavarian Style Pork Belly and Homemade Apple Sauce,2,2463,828.4
2026-W25,25,HelloFresh,Teriyaki Salmon Poke Style Bowl,2,2613,503
2026-W25,26,HelloFresh,Pesto Baked Haddock and Warm Tomato Salsa,2,2254,454.9
2026-W25,27,HelloFresh,Tuscan Style Tuna Pasta Bake,2,2926,431.8
2026-W25,28,HelloFresh,Jerk Spiced Crispy Prawn Tacos,2,3690,587.9
2026-W25,29,HelloFresh,Super Quick Sausage Lasagne Soup,2,2600,559.2
2026-W25,30,HelloFresh,Speediest Szechuan Chicken Stir-Fry,2,2171,363.1
2026-W25,31,HelloFresh,Super Quick Cheeseburger Inspired Rice Bowl,2,3558,398.8
2026-W25,32,HelloFresh,Cured Ham Pasta Arrabbiata,2,2522,388.8
2026-W25,33,HelloFresh,Red Pepper Chilli Jelly Glazed Sausage Bake,2,3198,524.5
2026-W25,34,HelloFresh,Easy Spanish Style Chicken Traybake,2,3152,615.4
2026-W25,35,HelloFresh,Quick Harissa Cranberry Chicken on Bulgur,2,2349,542.5
2026-W25,36,HelloFresh,Speedy Thai Inspired Pork Noodles,2,3014,405.7
2026-W25,37,HelloFresh,Creamy Bacon and Mustard Penne,2,3535,382
2026-W25,38,HelloFresh,Quick and Easy Teriyaki Pork,2,3126,410
2026-W25,39,HelloFresh,Harissa Chicken Loaded Naans,2,2652,403.8
2026-W25,40,HelloFresh,Speedy Chorizo and Pea Orzo,2,3265,339.3
2026-W25,41,HelloFresh,15 Minute Creamy Truffle Mushroom Spaghetti,2,3158,364.5
2026-W25,42,HelloFresh,Speedy Veggie Beany Stew,2,2784,559
2026-W25,43,HelloFresh,"Warming Ginger, Cauliflower and Coconut Bowl",2,2581,554.5
2026-W25,44,HelloFresh,Umami Miso Mushroom Rigatoni,2,3151,370
2026-W25,45,HelloFresh,Harissa Pearl Couscous Salad and Honeyed Carrots,2,3283,694.8
2026-W25,46,HelloFresh,Jerk Spiced Halloumi and Couscous Bowl,2,3713,538
2026-W25,47,HelloFresh,Cheesy Garlic Mushroom Pizza & TABASCO® Brand Pepper Sauce Drizzle,2,4118,518.3
2026-W25,48,HelloFresh,Black Garlic and Hoisin Glazed Tofu Bowl,2,2648,543.7
2026-W25,49,HelloFresh,"Goat's Cheese, Apricot Jam and Crispy Onion Panini",2,2705,526.8
2026-W25,50,HelloFresh,Aubergine Parmigiana Style Traybake,2,2163,594.9
2026-W25,51,HelloFresh,North Indian Style Roasted Cauliflower & Lentil Dal,2,1796,553.5
2026-W25,52,HelloFresh,Cantonese Style Chicken Stir-Fry,2,2057,417.5
2026-W25,53,HelloFresh,Chicken and Pepper Fajita Bowl,2,2399,492
2026-W25,54,HelloFresh,Greek Style Lamb Moussaka,2,2411,507.3
2026-W25,55,HelloFresh,"Creamy Honey Bacon, Potato and Baby Gem Salad",2,2443,479.5
2026-W25,56,HelloFresh,Lemon & Herb Basa and Garlic-Parsley Drizzle,2,2238,564.5
2026-W25,57,HelloFresh,Pan-Fried Garlic Butter Chicken Thighs,2,3349,604.9
2026-W25,58,HelloFresh,Cheesy Beef Mince Ragu,2,2984,453.9
2026-W25,59,HelloFresh,Chermoula Chicken and Warm Panzanella Pasta Salad,2,2685,419.5
2026-W25,60,HelloFresh,Pork Meatballs in Smoky Tomato Sauce,2,2683,630.8
2026-W25,61,HelloFresh,Herby Roast Chicken on Butter Beans,2,2912,579.8
2026-W25,62,HelloFresh,"King Prawn, Chilli and Chorizo Fresh Tagliatelle",2,3131,687.3
2026-W25,63,HelloFresh,Hot Honey Glazed Lamb Steak and Truffle Potatoes,2,2747,614.5
2026-W25,64,HelloFresh,Chimichurri 21 Day Aged Rump Steak Surf and Turf,2,3391,661.8
2026-W25,65,HelloFresh,Hoisin Pulled Beef Bao and Black Sesame Wedges,2,2779,616.5
2026-W25,66,HelloFresh,Ultimate Cheesy Beef & Bacon Bolognese Gnocchi Bake,2,4154,648.5
2026-W25,67,HelloFresh,Creamy Pesto Salmon and Bacon Smashed Potatoes,2,4592,727.4
2026-W25,68,HelloFresh,Chicken and Halloumi Shawarma,2,5097,744.3
2026-W25,69,HelloFresh,Korean Style Braised Pork Belly and Sticky Rice,2,3397,519.3
2026-W25,70,HelloFresh,Crispy Buffalo Halloumi Burger,2,4811,708.8
2026-W25,71,HelloFresh,Korma Baked Basa and Chips,2,2641,578.5
2026-W25,72,HelloFresh,Curried Chicken Thigh Traybake,2,3684,721.5
2026-W25,73,HelloFresh,Loaded Beef Chilli Nachos,2,4042,542
2026-W25,74,HelloFresh,Crispy Serrano Caprese Bruschetta,2,2021,416
2026-W25,75,HelloFresh,Marry Me Chicken,2,2536,626
2026-W25,76,HelloFresh,Chicken in Creamy Tarragon Sauce,2,2294,601.3
2026-W25,77,HelloFresh,"Banging Bacon, Mustard and Mushroom Pie",2,2613,718
2026-W25,78,HelloFresh,Cheeseburger Inspired Beef Quesadillas Rapidas,2,4021,493
2026-W25,79,HelloFresh,Buffalo Style Chicken Salad,2,2825,483.8
2026-W25,80,HelloFresh,Cumberland Sausages in Mustard Cream Sauce,2,3208,766.9
2026-W26,1,HelloFresh,"Jerk, Coconut and Guinness® Chicken Breast",2,3373,782
2026-W26,2,HelloFresh,Herby Beef and Pork Meatball Linguine,2,3759,567.2
2026-W26,3,HelloFresh,Honey Mustard Sausages and Red Onion Gravy,2,2669,602.5
2026-W26,4,HelloFresh,"Winner, Winner, Chicken (Pie) Dinner",2,4158,782.5
2026-W26,5,HelloFresh,Honey Mustard Sausage Traybake,2,3093,727.5
2026-W26,6,HelloFresh,Roasted Vegetable Lasagne,2,3031,607.3
2026-W26,7,HelloFresh,Build Your Own: Cheesy Baked Potato Bar,2,3352,589.5
2026-W26,8,HelloFresh,Family Favourite Sweet Chilli Pork & Veg Stir-Fry,2,2729,571.8
2026-W26,9,HelloFresh,Creamy Curried Chicken Pie and Peas,2,3069,669.5
2026-W26,10,HelloFresh,Sicilian Style Bacon & Pistachio Pasta alla Brontese,2,3205,391
2026-W26,11,HelloFresh,Butterflied Chicken and Romesco Yoghurt Sauce,2,2300,578.4
2026-W26,12,HelloFresh,Baked Sausage Gigantes Plaki,2,2831,653.8
2026-W26,13,HelloFresh,Sun-Dried Tomato Spiced Beef Koftas,2,2633,514.9
2026-W26,14,HelloFresh,Santorini Style Tomatokeftedes,2,2240,736.5
2026-W26,15,HelloFresh,Erbazzone Reggiano Inspired Spinach Cheese Pies,2,4690,780.2
2026-W26,16,HelloFresh,"Chorizo, Goat's Cheese and Kumato Tomato Tartines",2,3467,542
2026-W26,17,HelloFresh,"Sausage, Caramelised Fennel and Pecorino Pasta",2,4036,487.7
2026-W26,18,HelloFresh,Red Pepper Chilli Glazed Beef Kofta Tacos,2,3299,560.6
2026-W26,19,HelloFresh,'Nduja & Red Pepper Ravioli in Spicy Pomodoro Sauce,2,3125,473.9
2026-W26,20,HelloFresh,Slow Roasted Kumato Tomato Herby Rice Bowl,2,3374,581
2026-W26,21,HelloFresh,Mediterranean Style Roasted Fennel & Chilli Yoghurt,2,2592,790
2026-W26,22,HelloFresh,Korean Style Rump Steak Bibimbap,2,2996,598
2026-W26,23,HelloFresh,Chipotle Ribs and Loaded Cheese Smashed Potatoes,2,3908,720
2026-W26,24,HelloFresh,Cheesy Pulled Chicken Burger Bowls,2,3657,555.5
2026-W26,25,HelloFresh,Caribbean Style Spiced Salmon,2,2642,499.8
2026-W26,26,HelloFresh,Crispy Haddock and Sesame Chips,2,2533,553.5
2026-W26,27,HelloFresh,Mediterranean Style Mussel Baked Rice,2,2666,879.3
2026-W26,28,HelloFresh,Chimichurri Prawn & Pepper Skewers and Chips,2,1913,605
2026-W26,29,HelloFresh,Super Quick Chorizo and Chickpea Stew,2,2845,585.9
2026-W26,30,HelloFresh,Speedy Cantonese Style Chicken Stir-Fry,2,2165,380
2026-W26,31,HelloFresh,Super Quick Tex-Mex Style Pork Tacos,2,3544,436.5
2026-W26,32,HelloFresh,Super Quick Bulgogi Pork Noodles,2,2849,380.7
2026-W26,33,HelloFresh,Hoisin Glazed Cumberland Sausages,2,2538,564
2026-W26,34,HelloFresh,Put Your Feet Up Kashmiri Style Chicken Traybake,2,3338,574.3
2026-W26,35,HelloFresh,Fast Fragrant Vietnamese Style Chicken Salad,2,2827,442.5
2026-W26,36,HelloFresh,Banging Bangers and Garlic Mash,2,2317,694
2026-W26,37,HelloFresh,Easy Pork Cheeseburger Inspired Bowl,2,3724,479.3
2026-W26,38,HelloFresh,Korean Style BBQ Pork and Mushroom Stir-Fry,2,2713,515.5
2026-W26,39,HelloFresh,Indonesian Style Peanut Chicken Salad,2,2838,519.6
2026-W26,40,HelloFresh,Italian Style Sausage and Ditali Pasta Soup,2,2420,634.9
2026-W26,41,HelloFresh,Puttanesca Style Rigatoni,2,2506,409.2
2026-W26,42,HelloFresh,Pesto Orzo and Roasted Chickpea Salad,2,3848,461.5
2026-W26,43,HelloFresh,Warming Veggie 'Nduja Sweet Potato Rice Bowl,2,3292,492.5
2026-W26,44,HelloFresh,"Mozzarella, Roasted Pepper and Pesto Panini",2,2796,476.7
2026-W26,45,HelloFresh,One Pan Thai Green Style Veggie Noodle Soup,2,2565,575.2
2026-W26,46,HelloFresh,Glazed Halloumi and Veg Loaded Harissa Bulgur Bowl,2,3757,534.5
2026-W26,47,HelloFresh,"Ready to Roll Mozzarella, Courgette & Tomato Pizza",2,4821,812.4
2026-W26,48,HelloFresh,Caramelised Tofu and Aubergine Stir-Fry,2,2730,668.8
2026-W26,49,HelloFresh,"Creamy Mushroom, Spinach & Ricotta Tortelloni",2,2680,431.4
2026-W26,50,HelloFresh,Italian Inspired Butter Bean Cassoulet,2,2472,578.9
